SMILES,QED,LogP,MolWt,HBA,HBD,TPSA,NumRotBonds,Concentration_mM,IE
C[NH+]1CCN(CCO)C1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.5642749540498659,-1.174199999999997,411.346,6,2,110.29,4,1.0,0.29666950000000086
C[NH+]1CCN(CCO)C1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.5642749540498659,-1.174199999999997,411.346,6,2,110.29,4,0.1,0.043811000000000135
C[NH+]1CCN(CCO)C1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.5642749540498659,-1.174199999999997,411.346,6,2,110.29,4,0.01,0.05788500000000019
C[NH+]1CCN(CCO)C1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.5642749540498659,-1.174199999999997,411.346,6,2,110.29,4,0.5,0.15976650000000034
C[NH+]1CCN(CCO)C1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.5642749540498659,-1.174199999999997,411.346,6,2,110.29,4,0.05,0.0580165000000002
C[NH+]1CCN(CCO)C1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.5642749540498659,-1.174199999999997,411.346,6,2,110.29,4,0.001,0.05479800000000019
C[NH+]1CCN(CCO)C1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.5642749540498659,-1.174199999999997,411.346,6,2,110.29,4,5.0,0.32911700000000066
C[NH+]1CCN(CCO)C1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.5642749540498659,-1.174199999999997,411.346,6,2,110.29,4,0.25,0.07311850000000022
C[NH+]1CCN(CCO)C1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.5642749540498659,-1.174199999999997,411.346,6,2,110.29,4,0.005,0.05479800000000019
C[NH+]1CCN(CCO)C1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.5642749540498659,-1.174199999999997,411.346,6,2,110.29,4,2.0,0.32092950000000076
C[NH+]1CCN(CCO)C1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.5642749540498659,-1.174199999999997,411.346,6,2,110.29,4,0.2,0.07311850000000022
C[NH+]1CCN(CCO)C1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.5642749540498659,-1.174199999999997,411.346,6,2,110.29,4,0.4,0.15976650000000034
C[NH+]1CCN(CCO)C1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.5642749540498659,-1.174199999999997,411.346,6,2,110.29,4,0.8,0.29076550000000084
C[NH+]1CCN(CCO)C1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.5642749540498659,-1.174199999999997,411.346,6,2,110.29,4,2.5,0.32057950000000074
C(COc1nc(OCCOCC2CO2)nc(OCCCCC2CO2)n1)OCC1CO1,0.2389781607079514,0.4079000000000015,427.4540000000003,11,0,122.41,18,1.0,0.8593391208333339
C(COc1nc(OCCOCC2CO2)nc(OCCCCC2CO2)n1)OCC1CO1,0.2389781607079514,0.4079000000000015,427.4540000000003,11,0,122.41,18,0.1,0.7480278666666674
C(COc1nc(OCCOCC2CO2)nc(OCCCCC2CO2)n1)OCC1CO1,0.2389781607079514,0.4079000000000015,427.4540000000003,11,0,122.41,18,0.01,0.7211295249999996
C(COc1nc(OCCOCC2CO2)nc(OCCCCC2CO2)n1)OCC1CO1,0.2389781607079514,0.4079000000000015,427.4540000000003,11,0,122.41,18,0.5,0.7923901166666674
C(COc1nc(OCCOCC2CO2)nc(OCCCCC2CO2)n1)OCC1CO1,0.2389781607079514,0.4079000000000015,427.4540000000003,11,0,122.41,18,0.05,0.7309777749999999
C(COc1nc(OCCOCC2CO2)nc(OCCCCC2CO2)n1)OCC1CO1,0.2389781607079514,0.4079000000000015,427.4540000000003,11,0,122.41,18,0.001,0.6745542333333344
C(COc1nc(OCCOCC2CO2)nc(OCCCCC2CO2)n1)OCC1CO1,0.2389781607079514,0.4079000000000015,427.4540000000003,11,0,122.41,18,5.0,0.8651731625000003
C(COc1nc(OCCOCC2CO2)nc(OCCCCC2CO2)n1)OCC1CO1,0.2389781607079514,0.4079000000000015,427.4540000000003,11,0,122.41,18,0.25,0.7596055000000008
C(COc1nc(OCCOCC2CO2)nc(OCCCCC2CO2)n1)OCC1CO1,0.2389781607079514,0.4079000000000015,427.4540000000003,11,0,122.41,18,0.005,0.6642517333333342
C(COc1nc(OCCOCC2CO2)nc(OCCCCC2CO2)n1)OCC1CO1,0.2389781607079514,0.4079000000000015,427.4540000000003,11,0,122.41,18,2.0,0.8590506208333339
C(COc1nc(OCCOCC2CO2)nc(OCCCCC2CO2)n1)OCC1CO1,0.2389781607079514,0.4079000000000015,427.4540000000003,11,0,122.41,18,0.2,0.7572670000000008
C(COc1nc(OCCOCC2CO2)nc(OCCCCC2CO2)n1)OCC1CO1,0.2389781607079514,0.4079000000000015,427.4540000000003,11,0,122.41,18,0.4,0.7925676166666675
C(COc1nc(OCCOCC2CO2)nc(OCCCCC2CO2)n1)OCC1CO1,0.2389781607079514,0.4079000000000015,427.4540000000003,11,0,122.41,18,0.8,0.8592941208333339
C(COc1nc(OCCOCC2CO2)nc(OCCCCC2CO2)n1)OCC1CO1,0.2389781607079514,0.4079000000000015,427.4540000000003,11,0,122.41,18,2.5,0.8588006208333341
CC1(C)S[C@@H]2[C@H](NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,0.5530315284690744,0.0237000000000004,365.4110000000001,6,4,132.96,4,1.0,0.7498429999999981
CC1(C)S[C@@H]2[C@H](NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,0.5530315284690744,0.0237000000000004,365.4110000000001,6,4,132.96,4,0.1,0.42043333333333266
CC1(C)S[C@@H]2[C@H](NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,0.5530315284690744,0.0237000000000004,365.4110000000001,6,4,132.96,4,0.01,0.41505649999999955
CC1(C)S[C@@H]2[C@H](NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,0.5530315284690744,0.0237000000000004,365.4110000000001,6,4,132.96,4,0.5,0.6221323333333344
CC1(C)S[C@@H]2[C@H](NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,0.5530315284690744,0.0237000000000004,365.4110000000001,6,4,132.96,4,0.05,0.4120484999999995
CC1(C)S[C@@H]2[C@H](NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,0.5530315284690744,0.0237000000000004,365.4110000000001,6,4,132.96,4,0.001,0.4262554999999997
CC1(C)S[C@@H]2[C@H](NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,0.5530315284690744,0.0237000000000004,365.4110000000001,6,4,132.96,4,5.0,0.8530734999999985
CC1(C)S[C@@H]2[C@H](NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,0.5530315284690744,0.0237000000000004,365.4110000000001,6,4,132.96,4,0.25,0.4556988333333329
CC1(C)S[C@@H]2[C@H](NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,0.5530315284690744,0.0237000000000004,365.4110000000001,6,4,132.96,4,0.005,0.42113699999999965
CC1(C)S[C@@H]2[C@H](NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,0.5530315284690744,0.0237000000000004,365.4110000000001,6,4,132.96,4,2.0,0.7896474999999987
CC1(C)S[C@@H]2[C@H](NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,0.5530315284690744,0.0237000000000004,365.4110000000001,6,4,132.96,4,0.2,0.45025383333333274
CC1(C)S[C@@H]2[C@H](NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,0.5530315284690744,0.0237000000000004,365.4110000000001,6,4,132.96,4,0.4,0.6193438333333343
CC1(C)S[C@@H]2[C@H](NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,0.5530315284690744,0.0237000000000004,365.4110000000001,6,4,132.96,4,0.8,0.7508979999999983
CC1(C)S[C@@H]2[C@H](NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,0.5530315284690744,0.0237000000000004,365.4110000000001,6,4,132.96,4,2.5,0.7940074999999988
O=Cc1cc2cc([N+](=O)[O-])ccc2nc1Cl,0.3476827439714615,2.6089,236.614,4,0,73.1,2,1.0,0.8754025749999984
O=Cc1cc2cc([N+](=O)[O-])ccc2nc1Cl,0.3476827439714615,2.6089,236.614,4,0,73.1,2,0.1,0.7284959999999994
O=Cc1cc2cc([N+](=O)[O-])ccc2nc1Cl,0.3476827439714615,2.6089,236.614,4,0,73.1,2,0.01,0.6961695000000002
O=Cc1cc2cc([N+](=O)[O-])ccc2nc1Cl,0.3476827439714615,2.6089,236.614,4,0,73.1,2,0.5,0.7585396666666672
O=Cc1cc2cc([N+](=O)[O-])ccc2nc1Cl,0.3476827439714615,2.6089,236.614,4,0,73.1,2,0.05,0.7190513749999995
O=Cc1cc2cc([N+](=O)[O-])ccc2nc1Cl,0.3476827439714615,2.6089,236.614,4,0,73.1,2,0.001,0.6127904999999998
O=Cc1cc2cc([N+](=O)[O-])ccc2nc1Cl,0.3476827439714615,2.6089,236.614,4,0,73.1,2,5.0,0.8904421666666653
O=Cc1cc2cc([N+](=O)[O-])ccc2nc1Cl,0.3476827439714615,2.6089,236.614,4,0,73.1,2,0.25,0.7306358333333328
O=Cc1cc2cc([N+](=O)[O-])ccc2nc1Cl,0.3476827439714615,2.6089,236.614,4,0,73.1,2,0.005,0.6370819999999996
O=Cc1cc2cc([N+](=O)[O-])ccc2nc1Cl,0.3476827439714615,2.6089,236.614,4,0,73.1,2,2.0,0.8829913095238083
O=Cc1cc2cc([N+](=O)[O-])ccc2nc1Cl,0.3476827439714615,2.6089,236.614,4,0,73.1,2,0.2,0.7276519999999996
O=Cc1cc2cc([N+](=O)[O-])ccc2nc1Cl,0.3476827439714615,2.6089,236.614,4,0,73.1,2,0.4,0.7567013333333338
O=Cc1cc2cc([N+](=O)[O-])ccc2nc1Cl,0.3476827439714615,2.6089,236.614,4,0,73.1,2,0.8,0.8759605749999985
O=Cc1cc2cc([N+](=O)[O-])ccc2nc1Cl,0.3476827439714615,2.6089,236.614,4,0,73.1,2,2.5,0.8838413095238085
CCN(CC)CCN1C(=O)C(=O)c2cc(Br)ccc21,0.7803361428196931,2.3202,325.206,3,0,40.620000000000005,5,1.0,0.9325621666666684
